src_ip,window_start_epoch,window_end_epoch,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
192.168.56.101,1783981164.0,1783981165.0,1,0.0,0.0,0.0,0.0,1.0,1.0,315.0,0.0,0.005,0.0,malicious
192.168.56.101,1783981174.0,1783981175.0,4,0.0,0.75,0.0,0.0,1.0,0.25,1790.5,818.4004215541436,0.00475,0.0017853571071357,malicious
192.168.56.101,1783981184.0,1783981185.0,1,0.0,0.0,0.0,0.0,1.0,1.0,373.0,0.0,0.006,0.0,malicious
192.168.56.101,1783981194.0,1783981195.0,21,0.0,0.8571428571428571,0.1428571428571428,0.0,1.0,0.0476190476190476,1980.7619047619048,720.5699400812892,0.0038095238095238,0.0009060141709733,malicious
192.168.56.101,1783981195.0,1783981196.0,140,0.0,0.9857142857142858,0.0071428571428571,0.0,1.0,0.0071428571428571,2233.764285714285,246.1375228466014,0.0031642857142857,0.0010184772547128,malicious
192.168.56.101,1783981196.0,1783981197.0,151,0.0,0.9867549668874172,0.0066225165562913,0.0,1.0,0.0066225165562914,2232.82119205298,236.76252069642703,0.0029271523178807,0.000798171235494,malicious
192.168.56.101,1783981197.0,1783981198.0,153,0.0,0.8104575163398693,0.1699346405228758,0.0,0.803921568627451,0.3725490196078431,1873.5816993464048,804.1741236218649,0.0032875816993464,0.0009474644706076,malicious
192.168.56.101,1783981198.0,1783981199.0,150,0.0,0.9866666666666668,0.0,0.0,1.0,0.0133333333333333,2222.693333333333,239.32658152036143,0.00304,0.0009789790600416,malicious
192.168.56.101,1783981199.0,1783981200.0,150,0.0,1.0,0.0,0.0,1.0,0.0333333333333333,2248.0,7.957386505631105,0.0029333333333333,0.0007542472332656,malicious
192.168.56.101,1783981200.0,1783981201.0,141,0.0,1.0,0.0,0.0,1.0,0.0070921985815602,2247.673758865248,6.280100796386632,0.0031418439716312,0.0009790830873665,malicious
192.168.56.101,1783981201.0,1783981202.0,147,0.0,1.0,0.0,0.0,1.0,0.0068027210884353,2257.993197278912,6.5946758556697205,0.002891156462585,0.0008421647818195,malicious
192.168.56.101,1783981202.0,1783981203.0,147,0.0,1.0,0.0,0.0,1.0,0.0068027210884353,2262.9795918367345,8.84597559272827,0.0028707482993197,0.0008270273695471,malicious
192.168.56.101,1783981203.0,1783981204.0,143,0.0,1.0,0.0,0.0,1.0,0.0069930069930069,2263.979020979021,6.257268256557723,0.0036643356643356,0.0014237940839964,malicious
192.168.56.101,1783981204.0,1783981205.0,139,0.0,1.0,0.0,0.0,1.0,0.0071942446043165,2263.9856115107914,8.013464937809848,0.0031870503597122,0.0010833490926089,malicious
192.168.56.101,1783981205.0,1783981206.0,148,0.0,0.9864864864864864,0.0,0.0,1.0,0.0135135135135134,2232.95945945946,242.08290623585904,0.0033243243243243,0.001073112524113,malicious
192.168.56.101,1783981206.0,1783981207.0,150,0.0,0.9933333333333332,0.0,0.0,0.9866666666666668,0.0066666666666667,2248.353333333333,166.6907370618482,0.00332,0.0009613878856458,malicious
192.168.56.101,1783981207.0,1783981208.0,152,0.0,0.9736842105263158,0.006578947368421,0.0,0.9736842105263158,0.0723684210526315,2212.125,331.92392344323025,0.0033421052631578,0.0011186532266753,malicious
192.168.56.101,1783981208.0,1783981209.0,142,0.0,0.9295774647887324,0.0352112676056338,0.0,1.0,0.0704225352112676,2127.3380281690143,533.8309180978924,0.0035704225352112,0.0017658652562282,malicious
192.168.56.101,1783981209.0,1783981210.0,145,0.0,1.0,0.0,0.0,1.0,0.0068965517241379,2262.282758620689,12.385588649035434,0.0032482758620689,0.0010604555591186,malicious
192.168.56.101,1783981210.0,1783981211.0,142,0.0,1.0,0.0,0.0,0.9929577464788732,0.2605633802816901,2263.225352112676,28.3157235885083,0.0034507042253521,0.0009827918323616,malicious
192.168.56.101,1783981211.0,1783981212.0,144,0.0,1.0,0.0,0.0,1.0,0.0069444444444444,2241.0,0.0,0.0031111111111111,0.0009867955371295,malicious
192.168.56.101,1783981212.0,1783981213.0,153,0.0,0.9738562091503268,0.0261437908496732,0.0,1.0,0.0130718954248365,2228.202614379085,330.8836329516112,0.0033202614379084,0.0008681254297136,malicious
192.168.56.101,1783981213.0,1783981214.0,144,0.0,1.0,0.0,0.0,1.0,0.0069444444444444,2276.5138888888887,15.119884860999324,0.0039722222222222,0.0019823682681624,malicious
192.168.56.101,1783981214.0,1783981215.0,140,0.0,1.0,0.0,0.0,1.0,0.0142857142857142,2291.114285714286,21.15760103680597,0.0039357142857142,0.0015547655509327,malicious
192.168.56.101,1783981215.0,1783981216.0,152,0.0,1.0,0.0,0.0,1.0,0.0131578947368421,2270.9144736842104,10.585456805241014,0.0035526315789473,0.0010989796325169,malicious
192.168.56.101,1783981216.0,1783981217.0,151,0.0,0.9933774834437086,0.0,0.0,0.9933774834437086,0.0132450331125827,2262.46357615894,160.77477046787897,0.0033841059602649,0.0009124664715046,malicious
192.168.56.101,1783981227.0,1783981228.0,1,0.0,0.0,0.0,0.0,1.0,1.0,301.0,0.0,0.007,0.0,malicious
192.168.56.101,1783981237.0,1783981238.0,152,0.0,1.0,0.0,0.0,0.993421052631579,0.006578947368421,2269.934210526316,13.986210809142838,0.0035065789473684,0.0008735643148551,malicious
192.168.56.101,1783981238.0,1783981239.0,152,0.0,1.0,0.0,0.0,1.0,0.0197368421052631,2266.4210526315787,10.325954980552057,0.0034605263157894,0.0009926146953969,malicious
192.168.56.101,1783981239.0,1783981240.0,151,0.0,1.0,0.0,0.0,0.9933774834437086,0.0066225165562914,2269.900662251656,8.043552777428458,0.0034900662251655,0.0009052280066141,malicious
192.168.56.101,1783981240.0,1783981241.0,151,0.0,1.0,0.0,0.0,1.0,0.0264900662251655,2261.6423841059604,9.079008881098126,0.0036026490066225,0.0008305385645875,malicious
192.168.56.101,1783981241.0,1783981242.0,153,0.0,1.0,0.0,0.0,1.0,0.0065359477124182,2265.9934640522874,10.511429653468593,0.0036143790849673,0.0009155460744629,malicious
192.168.56.101,1783981242.0,1783981243.0,153,0.0,1.0,0.0,0.0,1.0,0.0130718954248365,2274.40522875817,10.47776226452255,0.0034771241830065,0.0007928188092604,malicious
192.168.56.101,1783981243.0,1783981244.0,151,0.0,1.0,0.0,0.0,1.0,0.0794701986754966,2277.8543046357618,15.137951671473235,0.0036357615894039,0.0009383897981963,malicious
192.168.56.101,1783981244.0,1783981245.0,152,0.0,1.0,0.0,0.0,1.0,0.0131578947368421,2273.6381578947367,14.789554164886846,0.0034671052631578,0.0008104398022865,malicious
192.168.56.101,1783981245.0,1783981246.0,139,0.0,0.9928057553956836,0.0,0.0,1.0,0.0071942446043165,2257.438848920863,163.88643704149845,0.0034460431654676,0.0008325453894382,malicious
192.168.56.101,1783981255.0,1783981256.0,1,0.0,0.0,0.0,0.0,1.0,1.0,338.0,0.0,0.008,0.0,malicious
192.168.56.101,1783981265.0,1783981266.0,1,0.0,0.0,0.0,0.0,1.0,1.0,330.0,0.0,0.004,0.0,malicious
192.168.56.101,1783981275.0,1783981276.0,1,0.0,0.0,0.0,0.0,1.0,1.0,330.0,0.0,0.004,0.0,malicious
192.168.56.101,1783981285.0,1783981286.0,3,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,2266.333333333333,9.285592184789412,0.0053333333333333,0.0018856180831641,malicious
192.168.56.101,1783981286.0,1783981287.0,109,0.0,0.9908256880733946,0.0,0.0,1.0,0.0091743119266054,2253.9633027522937,188.42504783948448,0.0037798165137614,0.0012732808028985,malicious
192.168.56.101,1783981296.0,1783981297.0,1,0.0,0.0,0.0,0.0,1.0,1.0,298.0,0.0,0.006,0.0,malicious
192.168.56.101,1783981306.0,1783981307.0,1,0.0,0.0,0.0,0.0,1.0,1.0,299.0,0.0,0.01,0.0,malicious
192.168.56.101,1783981316.0,1783981317.0,1,0.0,0.0,0.0,0.0,1.0,1.0,299.0,0.0,0.005,0.0,malicious
192.168.56.101,1783981326.0,1783981327.0,19,0.0,1.0,0.0,0.0,1.0,0.0526315789473684,2270.5789473684213,12.30453827048628,0.0046315789473684,0.0017832709837997,malicious
192.168.56.101,1783981327.0,1783981328.0,100,0.0,1.0,0.0,0.0,1.0,0.01,2286.52,19.930619659207785,0.00651,0.0035199289765562,malicious
192.168.56.101,1783981328.0,1783981329.0,109,0.0,0.9908256880733946,0.0091743119266055,0.0,1.0,0.0091743119266054,2256.880733944954,197.497449746426,0.0055229357798165,0.0021271349999006,malicious
192.168.56.101,1783981329.0,1783981330.0,111,0.0,1.0,0.0,0.0,1.0,0.009009009009009,2255.5585585585586,6.9770339921525375,0.0045045045045045,0.0018786322122007,malicious
192.168.56.101,1783981330.0,1783981331.0,133,0.0,0.9849624060150376,0.0,0.0,1.0,0.0601503759398496,2225.6616541353383,254.9009504584717,0.0037293233082706,0.0014924764682411,malicious
192.168.56.101,1783981331.0,1783981332.0,134,0.0,0.9701492537313432,0.0074626865671641,0.0,0.9925373134328358,0.253731343283582,2200.402985074627,354.9662821785002,0.0039477611940298,0.0013676276669872,malicious
192.168.56.101,1783981332.0,1783981333.0,14,0.0,1.0,0.0,0.0,1.0,0.0714285714285714,2265.214285714286,8.71926087487246,0.0050714285714285,0.0014863322890489,malicious
192.168.56.101,1783977919.0,1783977920.0,6,0.3333333333333333,0.5,0.1666666666666666,0.0,0.8333333333333334,1.0,1411.5,1692.5389951194625,0.0021666666666666,0.0010671873729054,malicious
192.168.56.101,1783977920.0,1783977921.0,6,0.0,0.8333333333333334,0.1666666666666666,0.0,1.0,1.0,34807.333333333336,34567.71991162982,0.0393333333333333,0.0471545920940427,malicious
192.168.56.101,1783977923.0,1783977924.0,14,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.5714285714285714,1.0,1463.142857142857,2196.635311989123,0.0612857142857142,0.0502229722216388,malicious
192.168.56.101,1783977924.0,1783977925.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2312.176470588235,2452.51873495978,0.1053529411764705,0.002056300975641,malicious
192.168.56.101,1783977925.0,1783977926.0,16,0.0,0.5,0.5,0.0,0.125,1.0,2452.6875,2452.9377468341404,0.1098125,0.0072129982496878,malicious
192.168.56.101,1783977926.0,1783977927.0,14,0.0,0.5,0.5,0.0,0.1428571428571428,1.0,2485.3571428571427,2485.420591229203,0.1194285714285714,0.0112485826771597,malicious
192.168.56.101,1783977927.0,1783977928.0,11,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.2727272727272727,1.0,3619.4545454545455,2184.5630461214296,0.1059090909090909,0.0331784556204078,malicious
192.168.56.101,1783977928.0,1783977929.0,11,0.2727272727272727,0.7272727272727273,0.0,0.0,0.3636363636363636,1.0,3663.181818181818,2139.236559581768,0.0817272727272727,0.0472942258806811,malicious
192.168.56.101,1783977929.0,1783977930.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4959.444444444444,14.182235453874537,0.1104444444444444,0.0070885057367718,malicious
192.168.56.101,1783977930.0,1783977931.0,7,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,4923.285714285715,19.4254199124629,0.1152857142857142,0.01040211909337,malicious
192.168.56.101,1783977931.0,1783977932.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4911.0,0.0,0.1096666666666666,0.0026666666666666,malicious
192.168.56.101,1783977932.0,1783977933.0,13,0.0,0.6153846153846154,0.3846153846153846,0.0,0.2307692307692307,1.0,3018.3076923076924,2386.188476165909,0.1013076923076923,0.0292269228238533,malicious
192.168.56.101,1783977933.0,1783977934.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2312.235294117647,2452.584268011092,0.1081176470588235,0.0041285569753803,malicious
192.168.56.101,1783977934.0,1783977935.0,17,0.0588235294117647,0.5294117647058824,0.4117647058823529,0.0,0.1764705882352941,1.0,2637.9411764705883,2468.721042316261,0.1007647058823529,0.0246875281962959,malicious
192.168.56.101,1783977935.0,1783977936.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3766.6666666666665,2076.549354631915,0.0815,0.0436358033423624,malicious
192.168.56.101,1783977936.0,1783977937.0,8,0.0,1.0,0.0,0.0,0.125,1.0,4911.0,0.0,0.109875,0.0034437443284889,malicious
192.168.56.101,1783977937.0,1783977938.0,15,0.2,0.4666666666666667,0.3333333333333333,0.0,0.4,1.0,2320.6666666666665,2460.237621766555,0.0805333333333333,0.0469820769608534,malicious
192.168.56.101,1783977938.0,1783977939.0,13,0.3076923076923077,0.3076923076923077,0.0769230769230769,0.0,0.6923076923076923,0.9230769230769232,3390.3076923076924,5164.954097414843,0.0276153846153846,0.0436956932599479,malicious
192.168.56.101,1783977939.0,1783977940.0,13,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.1538461538461538,0.8461538461538461,1.0,16355.53846153846,28915.432210859795,0.0356923076923076,0.0486105158224093,malicious
192.168.56.101,1783977940.0,1783977941.0,26,0.4615384615384615,0.0,0.0769230769230769,0.0,0.5769230769230769,1.0,3887.923076923077,4761.77102576081,0.0161153846153846,0.0274202717305125,malicious
192.168.56.101,1783977941.0,1783977942.0,17,0.0,0.4117647058823529,0.5882352941176471,0.0,0.2352941176470588,1.0,2026.8235294117649,2422.549149268769,0.0885294117647058,0.0404142049096293,malicious
192.168.56.101,1783977942.0,1783977943.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2484.333333333333,2484.4373161297062,0.1056666666666666,0.0023333333333333,malicious
192.168.56.101,1783977943.0,1783977944.0,12,0.0833333333333333,0.75,0.1666666666666666,0.0,0.25,1.0,3751.0,2135.5715862503885,0.0975833333333333,0.0279537067706989,malicious
192.168.56.101,1783977944.0,1783977945.0,11,0.2727272727272727,0.7272727272727273,0.0,0.0,0.3636363636363636,1.0,3630.272727272728,2119.1244800585623,0.0793636363636363,0.0447564575884616,malicious
192.168.56.101,1783977945.0,1783977946.0,16,0.0,0.5625,0.4375,0.0,0.1875,1.0,2774.0625,2446.5990800688514,0.101625,0.0260836994117015,malicious
192.168.56.101,1783977946.0,1783977947.0,11,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.2727272727272727,1.0,3627.818181818182,2189.8588920161383,0.098090909090909,0.0302337997054306,malicious
192.168.56.101,1783977947.0,1783977948.0,12,0.3333333333333333,0.4166666666666667,0.25,0.0,0.5833333333333334,1.0,2101.1666666666665,2374.083677033216,0.0636666666666666,0.0511213154064807,malicious
192.168.56.101,1783977948.0,1783977949.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3756.0833333333335,2070.70026232405,0.0806666666666666,0.0450413390367362,malicious
192.168.56.101,1783977949.0,1783977950.0,11,0.0,0.8181818181818182,0.1818181818181818,0.0,0.2727272727272727,1.0,4035.090909090909,1902.4666024805056,0.0975454545454545,0.0306159899884881,malicious
192.168.56.101,1783977950.0,1783977951.0,17,0.3529411764705882,0.4117647058823529,0.2352941176470588,0.0,0.5882352941176471,1.0,7328.764705882353,14564.236853371594,0.0422941176470588,0.0511419762045211,malicious
192.168.56.101,1783977951.0,1783977952.0,20,0.5,0.25,0.25,0.0,0.5,1.0,5902.9,21644.26108209749,0.0261,0.0413314650115381,malicious
192.168.56.101,1783977952.0,1783977953.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2312.058823529412,2452.3094150469733,0.1051764705882353,0.0021209125149788,malicious
192.168.56.101,1783977953.0,1783977954.0,19,0.0,0.4736842105263157,0.5263157894736842,0.0,0.1052631578947368,1.0,2322.736842105264,2448.39010140187,0.1048421052631578,0.0017248389061235,malicious
192.168.56.101,1783977954.0,1783977955.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2320.5882352941176,2461.390211166506,0.1051764705882353,0.0017900145946709,malicious
192.168.56.101,1783977955.0,1783977956.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2474.3888888888887,2474.449055152118,0.1074444444444444,0.0044748956812449,malicious
192.168.56.101,1783977956.0,1783977957.0,14,0.0714285714285714,0.5714285714285714,0.3571428571428571,0.0,0.2142857142857142,1.0,2848.928571428572,2444.793986771708,0.0989285714285714,0.0264209448455313,malicious
192.168.56.101,1783977957.0,1783977958.0,11,0.2727272727272727,0.7272727272727273,0.0,0.0,0.3636363636363636,1.0,3644.181818181818,2127.49651503536,0.0804545454545454,0.0473370192178357,malicious
192.168.56.101,1783977958.0,1783977959.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4957.222222222223,26.728169816289235,0.1101111111111111,0.0028458329944146,malicious
192.168.56.101,1783977959.0,1783977960.0,8,0.0,1.0,0.0,0.0,0.125,1.0,4942.75,31.78344694963087,0.1065,0.0012247448713915,malicious
192.168.56.101,1783977960.0,1783977961.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4911.0,0.0,0.1063333333333333,0.0014907119849998,malicious
192.168.56.101,1783977961.0,1783977962.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4911.0,0.0,0.1075555555555555,0.0023147407395555,malicious
192.168.56.101,1783977962.0,1783977963.0,15,0.0,0.5333333333333333,0.4666666666666667,0.0,0.2,1.0,2616.866666666667,2447.861757171393,0.1016,0.0273442254720565,malicious
192.168.56.101,1783977963.0,1783977964.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2472.6666666666665,2472.755840038487,0.11,0.0026457513110645,malicious
192.168.56.101,1783977964.0,1783977965.0,15,0.0666666666666666,0.6,0.3333333333333333,0.0,0.2,1.0,2995.9333333333334,2424.962995364855,0.1057333333333333,0.023848037422163,malicious
192.168.56.101,1783977965.0,1783977966.0,11,0.2727272727272727,0.7272727272727273,0.0,0.0,0.3636363636363636,1.0,3656.4545454545455,2135.170819806244,0.0803636363636363,0.0473195572239192,malicious
192.168.56.101,1783977966.0,1783977967.0,9,0.0,0.8888888888888888,0.1111111111111111,0.0,0.2222222222222222,1.0,4365.333333333333,1543.3784010698378,0.103,0.036411231478457,malicious
192.168.56.101,1783977967.0,1783977968.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2355.9411764705883,2499.4688016971604,0.115235294117647,0.0084958772822968,malicious
192.168.56.101,1783977968.0,1783977969.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2536.5,2536.840954371751,0.1086666666666666,0.0040414518843273,malicious
192.168.56.101,1783977969.0,1783977970.0,12,0.0833333333333333,0.75,0.1666666666666666,0.0,0.25,1.0,3823.5833333333335,2178.154855924824,0.09875,0.0287347785792756,malicious
192.168.56.101,1783977970.0,1783977971.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3778.3333333333335,2084.7365674241805,0.0828333333333333,0.0442546293874688,malicious
192.168.56.101,1783977971.0,1783977972.0,13,0.0,0.6153846153846154,0.3846153846153846,0.0,0.2307692307692307,1.0,3020.923076923077,2388.253222675791,0.1013076923076923,0.0291399398536537,malicious
192.168.56.101,1783977972.0,1783977973.0,16,0.0625,0.5625,0.375,0.0,0.1875,1.0,2801.25,2450.911118849478,0.0996249999999999,0.024766093252671,malicious
192.168.56.101,1783977973.0,1783977974.0,11,0.2727272727272727,0.7272727272727273,0.0,0.0,0.3636363636363636,1.0,3638.090909090909,2123.9833270423096,0.083090909090909,0.0466913551380563,malicious
192.168.56.101,1783977974.0,1783977975.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1764705882352941,1.0,2353.294117647059,2496.06829103188,0.1054117647058823,0.025929902845782,malicious
192.168.56.101,1783977975.0,1783977976.0,12,0.0833333333333333,0.75,0.1666666666666666,0.0,0.25,1.0,3761.5833333333335,2142.047052795267,0.1021666666666666,0.0294839881216153,malicious
192.168.56.101,1783977976.0,1783977977.0,13,0.2307692307692307,0.4615384615384615,0.3076923076923077,0.0,0.4615384615384615,1.0,2309.923076923077,2417.1347456644253,0.0809999999999999,0.0522332048826002,malicious
192.168.56.101,1783977977.0,1783977978.0,12,0.1666666666666666,0.75,0.0833333333333333,0.0,0.3333333333333333,1.0,3742.8333333333335,2099.8782041399977,0.0974166666666666,0.0355421307120937,malicious
192.168.56.101,1783977978.0,1783977979.0,10,0.2,0.8,0.0,0.0,0.3,1.0,4016.4,1921.5027556576647,0.089,0.039094756681683,malicious
192.168.56.101,1783977979.0,1783977980.0,10,0.0,1.0,0.0,0.0,0.1,1.0,4955.3,44.30586868576216,0.1064,0.0012,malicious
192.168.56.101,1783977980.0,1783977981.0,6,0.0,0.8333333333333334,0.1666666666666666,0.0,0.3333333333333333,1.0,4092.5,1830.2216395835776,0.0965,0.04271904337256,malicious
192.168.56.101,1783977981.0,1783977982.0,13,0.0,0.4615384615384615,0.5384615384615384,0.0,0.2307692307692307,1.0,2268.692307692308,2450.468601485011,0.0991538461538461,0.0284168047623128,malicious
192.168.56.101,1783977982.0,1783977983.0,19,0.0,0.4736842105263157,0.5263157894736842,0.0,0.1052631578947368,1.0,2346.1052631578946,2473.120336628605,0.1060526315789473,0.0033002979803349,malicious
192.168.56.101,1783977983.0,1783977984.0,14,0.0714285714285714,0.6428571428571429,0.2857142857142857,0.0,0.2142857142857142,1.0,3214.785714285714,2372.908889304176,0.099,0.026435906318058,malicious
192.168.56.101,1783977984.0,1783977985.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3762.0,2074.0754165008884,0.0823333333333333,0.0454575504057234,malicious
192.168.56.101,1783977985.0,1783977986.0,17,0.1764705882352941,0.4705882352941176,0.2352941176470588,0.0,0.4705882352941176,1.0,2947.6470588235293,2994.0408449643564,0.0584705882352941,0.0522134957166066,malicious
192.168.56.101,1783977986.0,1783977987.0,21,0.4285714285714285,0.238095238095238,0.0952380952380952,0.0,0.8571428571428571,1.0,12467.142857142857,23616.335351950405,0.0136666666666666,0.0233775092023923,malicious
192.168.56.101,1783977987.0,1783977988.0,18,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2777777777777778,1.0,1662.7777777777778,2351.595995998263,0.0894444444444444,0.0393336472052762,malicious
192.168.56.101,1783977988.0,1783977989.0,18,0.0555555555555555,0.5,0.4444444444444444,0.0,0.1666666666666666,1.0,2504.9444444444443,2487.9377330593,0.1011111111111111,0.0238906976059462,malicious
192.168.56.101,1783977989.0,1783977990.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3798.5833333333335,2095.1415806707564,0.0819166666666666,0.0446158759735689,malicious
192.168.56.101,1783977990.0,1783977991.0,10,0.0,0.8,0.2,0.0,0.3,1.0,3928.8,1964.4,0.0975,0.0322467052580569,malicious
192.168.56.101,1783977991.0,1783977992.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2451.0,2451.0059159455327,0.1057222222222222,0.0023286991016816,malicious
192.168.56.101,1783977992.0,1783977993.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2446.4444444444443,2446.550252049295,0.1063333333333333,0.0019436506316151,malicious
192.168.56.101,1783977993.0,1783977994.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2480.1666666666665,2480.2400701455404,0.1078888888888888,0.0034942633763369,malicious
192.168.56.101,1783977994.0,1783977995.0,19,0.0,0.4736842105263157,0.5263157894736842,0.0,0.1052631578947368,1.0,2351.7894736842104,2479.0715277880136,0.1053157894736842,0.0019208723779889,malicious
192.168.56.101,1783977995.0,1783977996.0,13,0.3076923076923077,0.6923076923076923,0.0,0.0,0.3846153846153846,1.0,3490.076923076923,2215.4018028179435,0.0756923076923077,0.0478159687124011,malicious
192.168.56.101,1783977996.0,1783977997.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4967.555555555556,21.77210810551024,0.1091111111111111,0.0033811386788228,malicious
192.168.56.101,1783977997.0,1783977998.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4925.777777777777,22.409213272807527,0.1083333333333333,0.000942809041582,malicious
192.168.56.101,1783977998.0,1783977999.0,8,0.0,1.0,0.0,0.0,0.125,1.0,4910.25,1.984313483298443,0.1113749999999999,0.0050974871260259,malicious
192.168.56.101,1783977999.0,1783978000.0,13,0.0,0.6153846153846154,0.3846153846153846,0.0,0.2307692307692307,1.0,3023.3076923076924,2390.1355733873334,0.1046153846153846,0.0305476637946932,malicious
192.168.56.101,1783978000.0,1783978001.0,13,0.1538461538461538,0.6923076923076923,0.1538461538461538,0.0,0.3076923076923077,1.0,3442.076923076923,2241.874025883032,0.0966923076923077,0.0380756021526901,malicious
192.168.56.101,1783978001.0,1783978002.0,30,0.6333333333333333,0.1,0.2666666666666666,0.0,0.3666666666666666,1.0,544.9666666666667,1449.8487848354698,0.0298666666666666,0.0449034024941936,malicious
192.168.56.101,1783978002.0,1783978003.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2453.722222222222,2453.8323950179456,0.1082777777777777,0.0044447916531043,malicious
192.168.56.101,1783978003.0,1783978004.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2473.0,2473.044974205776,0.1076666666666666,0.0025819888974716,malicious
192.168.56.101,1783978004.0,1783978005.0,15,0.0666666666666666,0.6,0.3333333333333333,0.0,0.2,1.0,2995.8,2424.9088560191285,0.0986666666666666,0.0256376459311085,malicious
192.168.56.101,1783978005.0,1783978006.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3765.3333333333335,2075.7959651393703,0.0823333333333333,0.0450006172797169,malicious
192.168.56.101,1783978006.0,1783978007.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4938.333333333333,41.45948490862964,0.1083333333333333,0.0029814239699997,malicious
192.168.56.101,1783978007.0,1783978008.0,9,0.0,0.8888888888888888,0.1111111111111111,0.0,0.2222222222222222,1.0,4365.333333333333,1543.3784010698378,0.0995555555555555,0.0351350129614672,malicious
192.168.56.101,1783978008.0,1783978009.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2370.4117647058824,2514.342156013905,0.1157058823529411,0.0066133973282612,malicious
192.168.56.101,1783978009.0,1783978010.0,17,0.0,0.5294117647058824,0.4705882352941176,0.0,0.1176470588235294,1.0,2645.5882352941176,2494.919380020679,0.1124117647058823,0.0100472930128374,malicious
192.168.56.101,1783978010.0,1783978011.0,16,0.0625,0.5,0.4375,0.0,0.1875,1.0,2524.0,2504.902992133628,0.101625,0.0255535589497823,malicious
192.168.56.101,1783978011.0,1783978012.0,12,0.25,0.75,0.0,0.0,0.3333333333333333,1.0,3834.8333333333335,2116.3440108409177,0.0837499999999999,0.0467531193255237,malicious
192.168.56.101,1783978012.0,1783978013.0,9,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,4922.666666666667,22.110831935702667,0.1088888888888888,0.0022825153982415,malicious
192.168.56.101,1783978013.0,1783978014.0,14,0.0,0.6428571428571429,0.3571428571428571,0.0,0.2142857142857142,1.0,3153.3571428571427,2350.3825101199063,0.103,0.0285081441997595,malicious
192.168.56.101,1783978014.0,1783978015.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2450.055555555556,2450.061347808396,0.1101111111111111,0.0043574825669172,malicious
192.168.56.101,1783978015.0,1783978016.0,18,0.0,0.5,0.5,0.0,0.1111111111111111,1.0,2472.5,2472.6038962554794,0.1056111111111111,0.0011613636089092,malicious
192.168.56.101,1783978016.0,1783978017.0,17,0.0,0.4705882352941176,0.5294117647058824,0.0,0.1176470588235294,1.0,2338.176470588235,2480.0153992713103,0.1089411764705882,0.0042074246452347,malicious
192.168.56.101,1783978017.0,1783978018.0,14,0.2857142857142857,0.6428571428571429,0.0714285714285714,0.0,0.4285714285714285,1.0,3240.785714285714,2316.3110504966858,0.0812142857142857,0.0481473609593188,malicious
